route_id,timestamp,speed_kmh,vehicle_volume,travel_time_min
B->C,2025-04-06 21:42:00,36.9,60,16.3
A->B,2025-04-06 21:43:00,47.8,79,12.5
B->D,2025-04-06 21:43:00,50.7,70,11.8
A->B,2025-04-06 21:43:00,52.6,68,11.4
A->B,2025-04-06 21:44:00,35.3,78,17.0
B->D,2025-04-06 21:44:00,56.1,68,10.7
B->D,2025-04-06 21:44:00,46.5,47,12.9
A->C,2025-04-06 21:44:00,35.3,75,17.0
A->B,2025-04-06 21:44:00,44.7,67,13.4
C->D,2025-04-06 21:44:00,31.3,65,19.2
C->D,2025-04-06 21:44:00,44.4,65,13.5
B->C,2025-04-06 21:45:00,53.0,70,11.3
A->B,2025-04-06 21:47:00,35.5,69,16.9
A->C,2025-04-06 21:47:00,33.8,79,17.8
A->C,2025-04-06 21:48:00,34.7,89,17.3
B->C,2025-04-06 21:48:00,45.1,74,13.3
A->B,2025-04-06 21:49:00,55.9,65,10.7
A->B,2025-04-06 21:50:00,54.0,70,11.1
B->C,2025-04-06 21:50:00,41.5,71,14.5
C->D,2025-04-06 21:52:00,59.0,70,10.2
B->D,2025-04-06 21:52:00,53.6,58,11.2
A->B,2025-04-06 21:53:00,58.9,72,10.2
C->D,2025-04-06 21:53:00,54.1,68,11.1
B->D,2025-04-06 21:53:00,46.6,63,12.9
B->D,2025-04-06 21:54:00,34.9,60,17.2
A->B,2025-04-06 21:55:00,46.3,68,13.0
A->B,2025-04-06 21:56:00,58.0,67,10.3
B->C,2025-04-06 21:56:00,46.0,72,13.0
A->B,2025-04-06 21:56:00,52.2,67,11.5
A->B,2025-04-06 21:56:00,39.6,63,15.2
A->B,2025-04-06 21:57:00,53.8,78,11.2
B->C,2025-04-06 21:57:00,40.7,65,14.7
A->B,2025-04-06 21:58:00,30.2,77,19.9
C->D,2025-04-06 21:58:00,33.2,70,18.1
A->B,2025-04-06 21:59:00,57.5,77,10.4
A->C,2025-04-06 22:00:00,51.5,68,11.6
C->D,2025-04-06 22:00:00,61.9,78,9.7
B->D,2025-04-06 22:00:00,55.2,74,10.9
A->B,2025-04-06 22:01:00,60.1,79,10.0
B->D,2025-04-06 22:02:00,59.6,75,10.1
B->C,2025-04-06 22:03:00,69.3,73,8.7
C->D,2025-04-06 22:04:00,79.7,62,7.5
B->D,2025-04-06 22:06:00,53.1,73,11.3
C->D,2025-04-06 22:07:00,63.8,74,9.4
B->C,2025-04-06 22:08:00,51.7,70,11.6
A->B,2025-04-06 22:08:00,71.5,72,8.4
A->C,2025-04-06 22:08:00,56.5,76,10.6
C->D,2025-04-06 22:08:00,58.7,77,10.2
C->D,2025-04-06 22:08:00,69.9,78,8.6
B->C,2025-04-06 22:09:00,73.5,64,8.2
A->B,2025-04-06 22:10:00,63.7,69,9.4
C->D,2025-04-06 22:10:00,69.2,65,8.7
A->C,2025-04-06 22:10:00,58.2,73,10.3
B->D,2025-04-06 22:11:00,75.6,72,7.9
B->C,2025-04-06 22:12:00,76.1,56,7.9
C->D,2025-04-06 22:12:00,75.9,84,7.9
A->B,2025-04-06 22:13:00,67.1,79,8.9
A->B,2025-04-06 22:13:00,52.8,79,11.4
B->D,2025-04-06 22:13:00,64.2,77,9.3
C->D,2025-04-06 22:14:00,61.2,56,9.8
B->D,2025-04-06 22:15:00,71.8,86,8.4
B->D,2025-04-06 22:17:00,63.7,73,9.4
B->C,2025-04-06 22:18:00,76.7,76,7.8
B->D,2025-04-06 22:19:00,53.6,72,11.2
B->C,2025-04-06 22:20:00,62.2,67,9.6
A->B,2025-04-06 22:20:00,50.9,77,11.8
B->C,2025-04-06 22:21:00,79.6,73,7.5
B->C,2025-04-06 22:21:00,73.4,81,8.2
A->C,2025-04-06 22:21:00,58.6,65,10.2
A->C,2025-04-06 22:21:00,61.4,68,9.8
A->B,2025-04-06 22:21:00,67.5,62,8.9
A->C,2025-04-06 22:21:00,64.1,72,9.4
A->B,2025-04-06 22:22:00,51.3,74,11.7
A->B,2025-04-06 22:23:00,54.4,73,11.0
A->B,2025-04-06 22:24:00,72.6,63,8.3
C->D,2025-04-06 22:24:00,60.0,67,10.0
C->D,2025-04-06 22:24:00,70.2,61,8.5
B->D,2025-04-06 22:25:00,72.5,65,8.3
C->D,2025-04-06 22:29:00,55.1,68,10.9
C->D,2025-04-06 22:29:00,54.5,80,11.0
B->C,2025-04-06 22:30:00,63.1,76,9.5
B->D,2025-04-06 22:30:00,61.0,80,9.8
C->D,2025-04-06 22:31:00,78.4,62,7.7
A->B,2025-04-06 22:31:00,77.4,67,7.7
C->D,2025-04-06 22:34:00,50.3,71,11.9
A->B,2025-04-06 22:34:00,73.0,68,8.2
B->C,2025-04-06 22:34:00,59.5,63,10.1
A->C,2025-04-06 22:36:00,52.2,66,11.5
B->D,2025-04-06 22:36:00,50.7,87,11.8
A->B,2025-04-06 22:36:00,55.9,75,10.7
A->C,2025-04-06 22:37:00,74.3,85,8.1
B->D,2025-04-06 22:38:00,56.5,69,10.6
C->D,2025-04-06 22:38:00,56.9,64,10.6
A->C,2025-04-06 22:39:00,63.2,72,9.5
B->D,2025-04-06 22:41:00,52.5,74,11.4
A->B,2025-04-06 22:41:00,59.5,65,10.1
A->B,2025-04-06 22:42:00,62.1,72,9.7
A->C,2025-04-06 22:42:00,73.0,84,8.2
B->C,2025-04-06 22:43:00,67.0,82,9.0
A->C,2025-04-06 22:43:00,50.8,78,11.8
A->C,2025-04-06 22:43:00,54.5,77,11.0
C->D,2025-04-06 22:43:00,52.0,70,11.5
A->B,2025-04-06 22:43:00,57.2,65,10.5
B->C,2025-04-06 22:44:00,62.5,63,9.6
B->C,2025-04-06 22:44:00,58.6,67,10.2
A->B,2025-04-06 22:44:00,65.9,70,9.1
A->C,2025-04-06 22:44:00,79.7,65,7.5
B->D,2025-04-06 22:45:00,58.1,71,10.3
B->D,2025-04-06 22:45:00,73.5,70,8.2
B->D,2025-04-06 22:45:00,67.3,83,8.9
B->C,2025-04-06 22:46:00,53.7,86,11.2
B->D,2025-04-06 22:47:00,56.5,76,10.6
A->B,2025-04-06 22:47:00,79.5,74,7.5
B->D,2025-04-06 22:47:00,72.9,69,8.2
B->C,2025-04-06 22:47:00,62.8,73,9.6
A->B,2025-04-06 22:48:00,57.9,66,10.4
C->D,2025-04-06 22:48:00,53.3,60,11.3
A->C,2025-04-06 22:49:00,71.6,70,8.4
C->D,2025-04-06 22:49:00,53.7,60,11.2
B->C,2025-04-06 22:49:00,63.6,72,9.4
B->D,2025-04-06 22:50:00,53.8,77,11.2
B->C,2025-04-06 22:50:00,73.3,60,8.2
A->B,2025-04-06 22:50:00,55.4,53,10.8
A->B,2025-04-06 22:50:00,51.7,77,11.6
B->C,2025-04-06 22:51:00,52.2,77,11.5
A->C,2025-04-06 22:51:00,72.8,76,8.2
C->D,2025-04-06 22:52:00,71.5,79,8.4
B->C,2025-04-06 22:52:00,51.6,67,11.6
C->D,2025-04-06 22:53:00,79.4,65,7.6
B->D,2025-04-06 22:53:00,77.8,67,7.7
B->C,2025-04-06 22:55:00,79.0,75,7.6
A->C,2025-04-06 22:56:00,60.0,72,10.0
B->C,2025-04-06 22:58:00,60.0,76,10.0
C->D,2025-04-06 22:58:00,62.3,84,9.6
A->B,2025-04-06 22:58:00,62.5,76,9.6
B->C,2025-04-06 22:59:00,60.8,68,9.9
B->D,2025-04-06 22:59:00,76.7,74,7.8
A->C,2025-04-06 22:59:00,75.5,72,7.9
A->C,2025-04-06 23:01:00,76.4,64,7.9
A->C,2025-04-06 23:01:00,73.6,74,8.2
A->C,2025-04-06 23:01:00,65.3,68,9.2
A->B,2025-04-06 23:04:00,67.5,79,8.9
A->B,2025-04-06 23:04:00,78.1,60,7.7
B->D,2025-04-06 23:04:00,78.7,79,7.6
A->B,2025-04-06 23:04:00,59.5,84,10.1
A->B,2025-04-06 23:04:00,55.5,79,10.8
B->D,2025-04-06 23:05:00,70.1,67,8.6
B->D,2025-04-06 23:05:00,76.2,62,7.9
C->D,2025-04-06 23:06:00,58.7,58,10.2
B->C,2025-04-06 23:06:00,58.1,79,10.3
A->B,2025-04-06 23:07:00,74.5,51,8.1
A->C,2025-04-06 23:07:00,55.0,66,10.9
B->D,2025-04-06 23:08:00,76.5,72,7.8
A->C,2025-04-06 23:08:00,64.8,68,9.3
A->C,2025-04-06 23:09:00,76.7,65,7.8
A->B,2025-04-06 23:09:00,65.0,64,9.2
C->D,2025-04-06 23:09:00,58.0,65,10.3
A->B,2025-04-06 23:10:00,71.7,88,8.4
B->C,2025-04-06 23:11:00,68.8,73,8.7
B->C,2025-04-06 23:11:00,63.2,65,9.5
C->D,2025-04-06 23:11:00,58.6,62,10.2
A->B,2025-04-06 23:12:00,50.0,66,12.0
B->D,2025-04-06 23:14:00,72.0,77,8.3
C->D,2025-04-06 23:14:00,62.7,58,9.6
A->C,2025-04-06 23:14:00,65.7,65,9.1
A->B,2025-04-06 23:14:00,63.7,62,9.4
A->B,2025-04-06 23:15:00,52.2,66,11.5
A->B,2025-04-06 23:17:00,78.5,72,7.6
A->B,2025-04-06 23:17:00,60.0,74,10.0
A->B,2025-04-06 23:17:00,73.2,72,8.2
A->C,2025-04-06 23:18:00,58.4,78,10.3
C->D,2025-04-06 23:20:00,68.6,74,8.7
B->C,2025-04-06 23:20:00,60.2,76,10.0
B->D,2025-04-06 23:21:00,55.3,67,10.9
B->C,2025-04-06 23:22:00,74.8,69,8.0
C->D,2025-04-06 23:23:00,50.7,76,11.8
A->C,2025-04-06 23:23:00,63.6,62,9.4
C->D,2025-04-06 23:24:00,56.6,84,10.6
A->B,2025-04-06 23:24:00,77.7,67,7.7
A->C,2025-04-06 23:25:00,63.8,64,9.4
A->B,2025-04-06 23:25:00,63.2,83,9.5
B->C,2025-04-06 23:25:00,63.0,75,9.5
B->C,2025-04-06 23:25:00,59.6,60,10.1
B->C,2025-04-06 23:26:00,77.0,78,7.8
A->C,2025-04-06 23:28:00,58.8,63,10.2
B->D,2025-04-06 23:29:00,72.1,64,8.3
B->C,2025-04-06 23:30:00,69.3,62,8.7
B->C,2025-04-06 23:30:00,58.9,56,10.2
C->D,2025-04-06 23:32:00,73.8,62,8.1
B->C,2025-04-06 23:34:00,56.1,63,10.7
C->D,2025-04-06 23:35:00,76.4,74,7.9
A->C,2025-04-06 23:35:00,55.5,70,10.8
A->B,2025-04-06 23:35:00,57.0,82,10.5
A->B,2025-04-06 23:36:00,67.1,67,8.9
B->C,2025-04-06 23:36:00,72.1,62,8.3
B->D,2025-04-06 23:37:00,61.7,65,9.7
B->D,2025-04-06 23:37:00,51.1,81,11.7
A->C,2025-04-06 23:38:00,69.8,59,8.6
B->C,2025-04-06 23:38:00,52.3,75,11.5
A->B,2025-04-06 23:39:00,53.3,72,11.3
C->D,2025-04-06 23:40:00,69.5,76,8.6
C->D,2025-04-06 23:41:00,71.0,67,8.5
C->D,2025-04-06 23:41:00,73.5,60,8.2
A->B,2025-04-06 23:42:00,66.2,75,9.1
B->C,2025-04-06 23:44:00,64.4,62,9.3
C->D,2025-04-06 23:44:00,54.5,69,11.0
B->C,2025-04-06 23:44:00,73.8,81,8.1
A->C,2025-04-06 23:46:00,77.1,73,7.8
C->D,2025-04-06 23:47:00,67.9,64,8.8
B->D,2025-04-06 23:47:00,67.0,53,9.0
C->D,2025-04-06 23:47:00,70.0,58,8.6
C->D,2025-04-06 23:47:00,77.8,84,7.7
A->C,2025-04-06 23:48:00,56.7,69,10.6
B->D,2025-04-06 23:48:00,62.4,63,9.6
A->C,2025-04-06 23:49:00,55.9,58,10.7
C->D,2025-04-06 23:49:00,55.6,70,10.8
C->D,2025-04-06 23:50:00,62.9,65,9.5
C->D,2025-04-06 23:50:00,52.6,75,11.4
A->C,2025-04-06 23:51:00,69.2,59,8.7
A->C,2025-04-06 23:52:00,61.9,66,9.7
C->D,2025-04-06 23:52:00,78.2,86,7.7
A->B,2025-04-06 23:52:00,51.9,79,11.6
B->D,2025-04-06 23:53:00,61.6,68,9.7
A->C,2025-04-06 23:54:00,78.7,70,7.6
A->B,2025-04-06 23:54:00,78.9,65,7.6
A->C,2025-04-06 23:54:00,74.6,56,8.0
B->D,2025-04-06 23:55:00,51.3,82,11.7
B->D,2025-04-06 23:57:00,72.9,72,8.2
C->D,2025-04-06 23:58:00,60.2,72,10.0
B->C,2025-04-06 23:58:00,53.2,47,11.3
B->C,2025-04-06 23:58:00,60.5,81,9.9
B->C,2025-04-06 23:58:00,50.4,70,11.9
A->B,2025-04-06 23:59:00,69.2,67,8.7
B->D,2025-04-06 23:59:00,74.9,76,8.0
A->B,2025-04-07 00:01:00,77.9,73,7.7
B->C,2025-04-07 00:02:00,57.1,64,10.5
B->D,2025-04-07 00:02:00,61.1,78,9.8
A->C,2025-04-07 00:03:00,73.7,69,8.1
B->D,2025-04-07 00:04:00,69.3,59,8.7
A->C,2025-04-07 00:04:00,76.7,62,7.8
B->D,2025-04-07 00:04:00,75.9,72,7.9
A->B,2025-04-07 00:05:00,69.4,70,8.6
A->B,2025-04-07 00:05:00,62.2,65,9.6
A->B,2025-04-07 00:06:00,60.2,62,10.0
C->D,2025-04-07 00:07:00,64.0,69,9.4
A->B,2025-04-07 00:07:00,58.8,79,10.2
C->D,2025-04-07 00:07:00,72.7,53,8.3
A->C,2025-04-07 00:07:00,79.9,65,7.5
B->D,2025-04-07 00:07:00,54.4,63,11.0
A->B,2025-04-07 00:08:00,51.1,90,11.7
C->D,2025-04-07 00:09:00,53.3,80,11.3
B->D,2025-04-07 00:09:00,51.8,67,11.6
B->C,2025-04-07 00:09:00,67.0,57,9.0
B->C,2025-04-07 00:09:00,52.7,60,11.4
B->D,2025-04-07 00:09:00,61.7,65,9.7
B->C,2025-04-07 00:09:00,75.9,63,7.9
B->C,2025-04-07 00:10:00,75.1,77,8.0
A->B,2025-04-07 00:10:00,58.3,72,10.3
A->C,2025-04-07 00:11:00,76.7,60,7.8
B->D,2025-04-07 00:12:00,76.1,74,7.9
A->C,2025-04-07 00:12:00,75.9,71,7.9
C->D,2025-04-07 00:12:00,59.9,78,10.0
A->C,2025-04-07 00:13:00,63.0,72,9.5
B->D,2025-04-07 00:13:00,60.2,81,10.0
B->C,2025-04-07 00:14:00,67.7,76,8.9
A->B,2025-04-07 00:14:00,79.1,60,7.6
B->D,2025-04-07 00:15:00,59.6,63,10.1
A->C,2025-04-07 00:16:00,75.9,64,7.9
C->D,2025-04-07 00:16:00,71.7,86,8.4
B->C,2025-04-07 00:17:00,54.6,82,11.0
B->C,2025-04-07 00:17:00,63.9,74,9.4
B->C,2025-04-07 00:17:00,70.7,68,8.5
C->D,2025-04-07 00:17:00,67.0,78,9.0
A->C,2025-04-07 00:18:00,77.0,51,7.8
A->B,2025-04-07 00:19:00,58.3,58,10.3
B->C,2025-04-07 00:20:00,57.0,65,10.5
A->B,2025-04-07 00:21:00,79.2,73,7.6
C->D,2025-04-07 00:21:00,53.4,62,11.2
B->D,2025-04-07 00:23:00,58.6,67,10.2
B->D,2025-04-07 00:24:00,71.1,73,8.4
A->C,2025-04-07 00:24:00,61.4,86,9.8
B->C,2025-04-07 00:24:00,58.4,67,10.3
B->C,2025-04-07 00:25:00,68.8,65,8.7
C->D,2025-04-07 00:25:00,51.9,77,11.6
A->B,2025-04-07 00:25:00,67.5,70,8.9
A->B,2025-04-07 00:25:00,56.1,59,10.7
A->C,2025-04-07 00:25:00,69.6,64,8.6
B->D,2025-04-07 00:26:00,61.4,70,9.8
C->D,2025-04-07 00:26:00,62.4,63,9.6
B->D,2025-04-07 00:27:00,51.9,69,11.6
B->C,2025-04-07 00:27:00,75.3,61,8.0
B->D,2025-04-07 00:27:00,51.4,70,11.7
B->D,2025-04-07 00:28:00,74.8,67,8.0
B->C,2025-04-07 00:28:00,64.6,71,9.3
B->C,2025-04-07 00:29:00,58.4,75,10.3
A->B,2025-04-07 00:29:00,65.2,66,9.2
B->C,2025-04-07 00:29:00,64.4,68,9.3
A->B,2025-04-07 00:29:00,80.0,86,7.5
B->C,2025-04-07 00:30:00,61.8,75,9.7
A->B,2025-04-07 00:30:00,70.8,70,8.5
A->C,2025-04-07 00:30:00,73.5,58,8.2
A->C,2025-04-07 00:30:00,79.2,77,7.6
A->B,2025-04-07 00:30:00,69.9,59,8.6
B->C,2025-04-07 00:31:00,64.7,49,9.3
A->B,2025-04-07 00:31:00,61.6,62,9.7
A->C,2025-04-07 00:31:00,74.1,71,8.1
B->D,2025-04-07 00:32:00,59.9,77,10.0
A->C,2025-04-07 00:33:00,70.7,88,8.5
B->C,2025-04-07 00:34:00,57.7,77,10.4
B->D,2025-04-07 00:35:00,70.6,74,8.5
A->B,2025-04-07 00:35:00,63.0,78,9.5
C->D,2025-04-07 00:39:00,78.5,62,7.6
A->B,2025-04-07 00:39:00,72.3,82,8.3
A->B,2025-04-07 00:40:00,62.8,70,9.6
A->B,2025-04-07 00:40:00,53.6,79,11.2
C->D,2025-04-07 00:41:00,71.8,62,8.4
B->D,2025-04-07 00:41:00,61.9,66,9.7
C->D,2025-04-07 00:42:00,62.1,69,9.7
A->B,2025-04-07 00:42:00,73.8,67,8.1
A->B,2025-04-07 00:42:00,55.4,60,10.8
B->D,2025-04-07 00:42:00,79.5,75,7.5
B->C,2025-04-07 00:42:00,79.9,58,7.5
A->C,2025-04-07 00:43:00,53.4,62,11.2
C->D,2025-04-07 00:43:00,57.9,53,10.4
B->C,2025-04-07 00:44:00,75.9,77,7.9
C->D,2025-04-07 00:45:00,71.7,54,8.4
A->B,2025-04-07 00:46:00,66.3,70,9.1
A->C,2025-04-07 00:46:00,74.9,74,8.0
A->C,2025-04-07 00:46:00,54.4,81,11.0
B->C,2025-04-07 00:47:00,71.1,69,8.4
A->B,2025-04-07 00:47:00,55.4,68,10.8
C->D,2025-04-07 00:47:00,53.5,66,11.2
B->D,2025-04-07 00:48:00,76.9,60,7.8
A->B,2025-04-07 00:48:00,58.8,70,10.2
B->D,2025-04-07 00:49:00,69.2,72,8.7
C->D,2025-04-07 00:49:00,67.5,74,8.9
B->C,2025-04-07 00:49:00,68.5,61,8.8
A->B,2025-04-07 00:49:00,64.8,65,9.3
B->C,2025-04-07 00:50:00,55.2,74,10.9
B->D,2025-04-07 00:50:00,64.5,67,9.3
B->D,2025-04-07 00:51:00,74.1,67,8.1
A->C,2025-04-07 00:52:00,60.2,70,10.0
B->C,2025-04-07 00:53:00,57.4,67,10.5
A->B,2025-04-07 00:54:00,61.3,58,9.8
C->D,2025-04-07 00:55:00,72.4,56,8.3
B->C,2025-04-07 00:55:00,71.7,77,8.4
B->C,2025-04-07 00:55:00,56.4,82,10.6
B->C,2025-04-07 00:56:00,71.4,64,8.4
B->C,2025-04-07 00:56:00,58.7,69,10.2
B->C,2025-04-07 00:57:00,68.8,67,8.7
A->C,2025-04-07 00:57:00,65.6,63,9.1
B->C,2025-04-07 00:57:00,59.3,65,10.1
C->D,2025-04-07 00:57:00,64.9,56,9.2
A->C,2025-04-07 00:58:00,53.0,70,11.3
B->D,2025-04-07 00:59:00,56.4,80,10.6
B->D,2025-04-07 01:00:00,63.6,75,9.4
C->D,2025-04-07 01:00:00,54.3,76,11.1
A->B,2025-04-07 01:01:00,77.1,82,7.8
A->C,2025-04-07 01:02:00,74.6,72,8.0
C->D,2025-04-07 01:03:00,74.1,72,8.1
B->C,2025-04-07 01:03:00,59.3,77,10.1
B->D,2025-04-07 01:04:00,62.8,63,9.5
A->B,2025-04-07 01:04:00,51.5,73,11.7
A->B,2025-04-07 01:05:00,50.2,82,12.0
C->D,2025-04-07 01:05:00,53.9,62,11.1
A->C,2025-04-07 01:06:00,74.3,88,8.1
C->D,2025-04-07 01:06:00,50.1,76,12.0
B->D,2025-04-07 01:07:00,53.9,81,11.1
B->D,2025-04-07 01:07:00,51.9,75,11.6
C->D,2025-04-07 01:07:00,71.2,67,8.4
A->B,2025-04-07 01:07:00,69.5,70,8.6
B->C,2025-04-07 01:08:00,73.4,72,8.2
B->C,2025-04-07 01:08:00,75.0,75,8.0
C->D,2025-04-07 01:09:00,57.4,70,10.5
B->D,2025-04-07 01:10:00,72.8,49,8.2
B->C,2025-04-07 01:10:00,56.2,84,10.7
A->C,2025-04-07 01:11:00,63.3,70,9.5
B->C,2025-04-07 01:11:00,74.9,70,8.0
A->B,2025-04-07 01:12:00,75.4,72,8.0
B->C,2025-04-07 01:12:00,74.6,61,8.0
B->D,2025-04-07 01:13:00,74.4,74,8.1
C->D,2025-04-07 01:13:00,59.5,62,10.1
A->C,2025-04-07 01:13:00,77.2,85,7.8
B->C,2025-04-07 01:14:00,60.5,80,9.9
B->D,2025-04-07 01:15:00,79.5,76,7.5
C->D,2025-04-07 01:15:00,61.8,71,9.7
B->C,2025-04-07 01:15:00,51.3,65,11.7
C->D,2025-04-07 01:16:00,64.5,65,9.3
C->D,2025-04-07 01:17:00,71.9,77,8.3
A->B,2025-04-07 01:17:00,52.0,66,11.5
A->B,2025-04-07 01:17:00,56.5,67,10.6
C->D,2025-04-07 01:18:00,51.1,75,11.7
A->C,2025-04-07 01:18:00,64.2,67,9.4
A->C,2025-04-07 01:19:00,58.2,74,10.3
B->D,2025-04-07 01:19:00,55.5,63,10.8
A->C,2025-04-07 01:19:00,52.3,81,11.5
B->C,2025-04-07 01:19:00,58.0,77,10.3
B->C,2025-04-07 01:21:00,56.1,69,10.7
A->B,2025-04-07 01:21:00,50.5,67,11.9
C->D,2025-04-07 01:22:00,63.9,58,9.4
C->D,2025-04-07 01:22:00,69.0,80,8.7
A->C,2025-04-07 01:24:00,71.9,75,8.3
A->C,2025-04-07 01:24:00,61.5,62,9.8
A->B,2025-04-07 01:25:00,67.3,62,8.9
B->C,2025-04-07 01:25:00,76.4,64,7.8
A->B,2025-04-07 01:26:00,53.9,69,11.1
C->D,2025-04-07 01:26:00,67.5,73,8.9
A->C,2025-04-07 01:28:00,70.7,72,8.5
B->D,2025-04-07 01:29:00,53.2,65,11.3
B->D,2025-04-07 01:30:00,70.6,58,8.5
A->C,2025-04-07 01:31:00,74.9,65,8.0
A->C,2025-04-07 01:31:00,57.0,74,10.5
B->D,2025-04-07 01:31:00,71.2,79,8.4
B->C,2025-04-07 01:32:00,73.6,70,8.2
B->D,2025-04-07 01:33:00,63.1,79,9.5
A->C,2025-04-07 01:33:00,54.8,81,10.9
C->D,2025-04-07 01:33:00,71.2,87,8.4
B->C,2025-04-07 01:33:00,70.0,52,8.6
A->C,2025-04-07 01:35:00,59.8,73,10.0
A->C,2025-04-07 01:36:00,69.8,62,8.6
C->D,2025-04-07 01:36:00,50.6,72,11.9
B->D,2025-04-07 01:36:00,60.4,77,9.9
A->C,2025-04-07 01:36:00,58.9,65,10.2
C->D,2025-04-07 01:37:00,68.4,72,8.8
B->D,2025-04-07 01:37:00,75.1,64,8.0
B->C,2025-04-07 01:38:00,66.6,78,9.0
A->B,2025-04-07 01:40:00,55.3,84,10.8
A->B,2025-04-07 01:40:00,51.5,72,11.7
C->D,2025-04-07 01:41:00,53.4,77,11.2
B->D,2025-04-07 01:43:00,66.9,66,9.0
C->D,2025-04-07 01:43:00,76.9,67,7.8
C->D,2025-04-07 01:43:00,55.8,65,10.8
B->D,2025-04-07 01:43:00,63.3,62,9.5
B->C,2025-04-07 01:44:00,66.2,75,9.1
B->C,2025-04-07 01:44:00,67.9,81,8.8
B->C,2025-04-07 01:45:00,64.6,67,9.3
A->B,2025-04-07 01:45:00,71.1,77,8.4
B->D,2025-04-07 01:45:00,67.3,65,8.9
C->D,2025-04-07 01:45:00,70.2,74,8.5
B->C,2025-04-07 01:47:00,68.1,65,8.8
A->B,2025-04-07 01:48:00,61.5,65,9.8
C->D,2025-04-07 01:49:00,60.3,65,9.9
A->C,2025-04-07 01:49:00,64.5,74,9.3
A->B,2025-04-07 01:49:00,68.9,70,8.7
B->C,2025-04-07 01:50:00,77.9,68,7.7
A->B,2025-04-07 01:50:00,60.8,70,9.9
A->C,2025-04-07 01:52:00,68.2,65,8.8
A->C,2025-04-07 01:55:00,71.8,67,8.4
B->C,2025-04-07 01:56:00,64.8,65,9.3
A->B,2025-04-07 01:56:00,51.3,65,11.7
A->C,2025-04-07 01:58:00,60.0,77,10.0
A->C,2025-04-07 01:59:00,63.5,65,9.4
B->D,2025-04-07 01:59:00,69.1,70,8.7
A->B,2025-04-07 02:00:00,68.9,64,8.7
A->C,2025-04-07 02:00:00,70.7,63,8.5
A->C,2025-04-07 02:00:00,61.4,68,9.8
C->D,2025-04-07 02:01:00,71.0,58,8.4
A->B,2025-04-07 02:01:00,59.5,74,10.1
A->C,2025-04-07 02:01:00,73.7,70,8.1
B->C,2025-04-07 02:01:00,69.7,63,8.6
B->D,2025-04-07 02:02:00,51.8,74,11.6
B->D,2025-04-07 02:02:00,60.6,80,9.9
A->C,2025-04-07 02:02:00,71.8,77,8.4
B->C,2025-04-07 02:03:00,63.5,70,9.4
B->D,2025-04-07 02:03:00,58.0,65,10.4
B->D,2025-04-07 02:03:00,68.9,61,8.7
A->C,2025-04-07 02:03:00,71.2,67,8.4
C->D,2025-04-07 02:03:00,63.4,72,9.5
B->D,2025-04-07 02:03:00,57.1,71,10.5
B->C,2025-04-07 02:04:00,58.0,66,10.3
B->C,2025-04-07 02:04:00,55.0,63,10.9
B->C,2025-04-07 02:04:00,79.0,70,7.6
C->D,2025-04-07 02:05:00,75.4,77,8.0
B->D,2025-04-07 02:05:00,58.0,74,10.3
A->B,2025-04-07 02:05:00,73.7,74,8.1
A->C,2025-04-07 02:05:00,67.3,74,8.9
A->B,2025-04-07 02:06:00,60.4,65,9.9
B->C,2025-04-07 02:07:00,63.3,60,9.5
B->D,2025-04-07 02:07:00,61.4,65,9.8
A->C,2025-04-07 02:08:00,60.3,67,10.0
A->C,2025-04-07 02:08:00,54.8,74,10.9
B->D,2025-04-07 02:08:00,71.5,70,8.4
B->C,2025-04-07 02:09:00,78.9,70,7.6
A->B,2025-04-07 02:10:00,79.8,67,7.5
B->C,2025-04-07 02:10:00,79.2,64,7.6
B->C,2025-04-07 02:11:00,56.4,59,10.6
A->B,2025-04-07 02:11:00,59.5,75,10.1
B->D,2025-04-07 02:12:00,64.1,72,9.4
A->B,2025-04-07 02:12:00,72.3,65,8.3
B->C,2025-04-07 02:12:00,62.3,79,9.6
C->D,2025-04-07 02:13:00,70.7,45,8.5
B->C,2025-04-07 02:14:00,65.0,84,9.2
B->C,2025-04-07 02:14:00,67.4,79,8.9
A->C,2025-04-07 02:15:00,79.6,65,7.5
A->C,2025-04-07 02:16:00,61.7,71,9.7
C->D,2025-04-07 02:16:00,74.0,74,8.1
B->C,2025-04-07 02:16:00,68.5,67,8.8
A->C,2025-04-07 02:18:00,64.4,70,9.3
B->D,2025-04-07 02:18:00,73.8,68,8.1
A->C,2025-04-07 02:18:00,53.1,73,11.3
B->D,2025-04-07 02:18:00,79.6,61,7.5
B->D,2025-04-07 02:19:00,65.8,58,9.1
C->D,2025-04-07 02:19:00,71.4,77,8.4
C->D,2025-04-07 02:19:00,70.6,70,8.5
A->C,2025-04-07 02:22:00,58.6,69,10.2
B->D,2025-04-07 02:23:00,60.4,81,9.9
B->C,2025-04-07 02:24:00,54.8,79,10.9
A->C,2025-04-07 02:24:00,70.7,71,8.5
A->C,2025-04-07 02:24:00,76.3,63,7.9
B->D,2025-04-07 02:24:00,65.3,75,9.2
C->D,2025-04-07 02:24:00,65.1,75,9.2
C->D,2025-04-07 02:25:00,76.0,64,7.9
B->D,2025-04-07 02:25:00,75.7,44,7.9
A->C,2025-04-07 02:25:00,73.8,65,8.1
B->C,2025-04-07 02:25:00,69.4,67,8.7
C->D,2025-04-07 02:26:00,76.5,68,7.8
A->C,2025-04-07 02:26:00,51.8,70,11.6
